,bedrooms,sqft_lot,sqft_living,price,floors10,floors15,floors20,floors25,floors30,floors35,view00,view10,view20,view30,view40,grade3,grade4,grade5,grade6,grade7,grade8,grade9,grade10,grade11,grade12,grade13
13955,0.6931471805599453,8.699514748210191,6.551080335043404,12.49799571223921,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13956,1.3862943611198906,8.850660919017152,7.779048644925556,13.345506928718539,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13957,1.3862943611198906,9.002947130753205,7.635303886259415,13.304684934198283,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13958,1.3862943611198906,9.00565049932022,7.484368643286131,12.886641043883259,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13959,1.3862943611198906,9.988747396486952,7.549609165154532,12.26434155365415,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13960,0.6931471805599453,8.303999970955196,6.946975992135418,12.959844447906553,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13961,1.3862943611198906,8.517193191416238,7.7706452341291765,13.676248490630767,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13962,1.0986122886681098,8.207129168071326,7.585788821732034,12.948009990259552,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13963,1.3862943611198906,9.202409001649903,7.659171367666058,13.592367006650065,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13964,1.0986122886681098,9.16272451803452,7.580699752224563,13.262125319779487,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13965,1.0986122886681098,8.294049640102028,7.886081401775745,13.726679344257658,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13966,1.0986122886681098,9.565073431677574,7.07326971745971,12.89921982609012,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13967,1.0986122886681098,8.787220328629298,7.779048644925556,13.527828485512494,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13968,1.0986122886681098,8.934850340289763,7.1308988302963465,12.367340793126296,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13969,1.6094379124341003,9.523251498473739,7.8632667240095735,13.304601597392535,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13970,0.6931471805599453,8.242756345714477,6.84587987526405,13.084044497477192,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13971,1.6094379124341003,9.472704636443673,8.263590432617319,14.414347059052979,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13972,1.0986122886681098,7.976938756959434,7.333023014386481,12.845291484064564,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13973,1.0986122886681098,8.517193191416238,7.795646536334594,13.347105650082236,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13974,0.6931471805599453,8.484876589939695,6.937314081223682,13.190022025878143,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13975,1.3862943611198906,9.680781405546698,7.9157131993821155,14.0225247273486,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13976,0.6931471805599453,6.9411900550683745,7.07326971745971,12.92391243868049,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13977,1.3862943611198906,9.13108069099055,8.035926369891792,13.753635154246187,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13978,1.0986122886681098,9.176059437999308,6.966024187106113,12.69541923761904,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13979,0.6931471805599453,8.697011617992073,6.672032945461067,12.206072645530174,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13980,1.3862943611198906,9.017968479328726,8.029432840581244,13.687677186454389,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13981,0.6931471805599453,10.976576883973152,7.649692623711514,12.821258284620408,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13982,0.6931471805599453,7.459914766241105,7.003065458786462,12.154779351142624,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13983,0.6931471805599453,8.34283980427146,6.975413927455952,11.982929094215963,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13984,1.3862943611198906,9.45915167003897,7.691656822810547,13.345506928718539,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13985,1.3862943611198906,8.835355971121606,8.146129510025405,13.287877815881902,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13986,1.0986122886681098,8.188411308079031,7.635303886259415,13.262125319779487,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13987,0.6931471805599453,8.556413904569519,7.081708586105575,13.060487973686241,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13988,0.6931471805599453,7.313220387090301,6.396929655216146,11.77528972943772,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13989,1.0986122886681098,9.035986984831405,6.84587987526405,12.341477282536376,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13990,1.0986122886681098,9.467150780760877,7.154615356913663,12.542187675503545,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13991,1.0986122886681098,8.922658299524402,7.222566018822171,12.634603026569334,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13992,1.0986122886681098,9.61587214452889,7.803843303538772,12.899094818276968,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13993,1.3862943611198906,9.664151101014628,7.585788821732034,12.911642346088676,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13994,1.3862943611198906,9.104979856318357,7.975908360165538,13.199231821660906,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13995,0.6931471805599453,8.564076777315087,6.633318433280377,11.76756768334381,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13996,1.0986122886681098,9.038602608721874,7.146772179452637,12.736700896592344,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13997,1.0986122886681098,8.491875383431948,7.358830898342354,12.278160721924428,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13998,1.3862943611198906,8.639410824140487,7.745002803515839,13.017002861746503,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13999,1.0986122886681098,8.517193191416238,7.549609165154532,13.151922179645874,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14000,1.3862943611198906,8.548691858475609,8.237479288613633,14.151982794585487,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14001,1.0986122886681098,9.204925739274683,6.966024187106113,12.345834587905333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14002,1.0986122886681098,9.213535262872702,7.539027055823995,13.43131758513165,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14004,0.6931471805599453,8.297294370266917,6.756932389247553,13.270783382522602,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14005,0.6931471805599453,8.987196820661973,7.371489295214277,12.594730635321957,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14006,0.6931471805599453,8.78615105486974,7.064759027791802,12.56374708980199,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14007,1.0986122886681098,8.99961934066053,7.081708586105575,12.959844447906553,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14008,0.6931471805599453,9.341368634382587,7.170119543449628,12.043553716032399,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14009,1.0986122886681098,9.0217190130337,7.414572881350589,12.84792653170257,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14010,1.0986122886681098,8.719317375506371,7.05617528410041,13.134291948269603,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14011,1.0986122886681098,9.171391621837609,7.575584651557793,12.66032791780777,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14012,1.3862943611198906,8.24564690087386,7.8119734296220225,13.016891744462095,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14013,1.0986122886681098,9.42706335548747,7.265429723253953,12.449018824140563,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14014,1.0986122886681098,9.170247278409738,7.585788821732034,12.57418196709457,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14015,1.0986122886681098,9.212138753917563,7.24422751560335,12.871334622600584,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14016,1.0986122886681098,12.748757336519873,7.31986492980897,12.697715449879391,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
14018,1.0986122886681098,8.796641458940915,6.824373670043086,12.254862809699606,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14019,1.3862943611198906,10.293365137302578,8.938531648680692,14.334304351379442,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
14020,1.3862943611198906,8.46611040118692,7.820037989458753,12.793859310432293,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14021,1.3862943611198906,9.680344001221918,8.016317898503415,13.681979165339751,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14022,1.3862943611198906,8.881836305004146,7.408530566894626,13.217673557208654,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14023,1.0986122886681098,9.433483923290392,7.098375638590786,12.458774999085929,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14024,1.3862943611198906,8.907747686788648,8.003028666384733,13.892471599100402,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14025,0.6931471805599453,8.545586265917455,6.966024187106113,12.220714922267044,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14026,1.3862943611198906,8.719317375506371,7.893572073504902,13.340695371721317,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14027,1.3862943611198906,10.73068474121633,7.489970898834801,13.028052697933088,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14028,1.0986122886681098,9.767725101522128,7.897296472595885,13.5985975564007,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
14029,0.6931471805599453,9.158731238242952,6.646390514847729,12.456831363877356,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14030,1.6094379124341003,9.71534911042061,7.90100705199242,13.5204681311062,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14031,1.3862943611198906,9.122273893107732,7.8709295967551425,13.693342923990066,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14032,0.6931471805599453,6.616065185132817,6.835184586147301,12.779873068457553,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14033,1.0986122886681098,8.85366542803745,7.200424892944957,12.388394202324129,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14034,1.0986122886681098,9.8233073354086,7.293017679772782,12.037653993905211,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14035,1.0986122886681098,8.333270353255308,7.753623546559746,13.369067193127552,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14036,1.0986122886681098,9.334767950351235,7.455876687491824,12.584509081250419,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14037,1.3862943611198906,8.966738978759576,7.930206206684683,13.241922612461968,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
14039,1.3862943611198906,9.95227771670556,8.39615486303918,14.827111469642754,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14040,1.0986122886681098,8.393442383980062,7.506591780070841,13.401509118833824,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14041,0.6931471805599453,8.446556111816797,7.170119543449628,12.748396936355535,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14042,0.0,8.794824928014517,6.522092798170152,13.142166004700508,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14043,0.6931471805599453,8.326516830239528,6.659293919683638,12.57418196709457,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14044,1.0986122886681098,8.937743936942443,7.795646536334594,12.80765263256463,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14045,1.0986122886681098,10.388995368317829,7.4673710669175595,12.92391243868049,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14046,1.0986122886681098,8.536995818712418,7.383989457978509,13.1911615632746,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14047,1.3862943611198906,8.938531648680692,7.659171367666058,12.894081648233996,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14048,1.0986122886681098,8.48673398393153,7.265429723253953,12.556729517143344,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14049,1.3862943611198906,8.99961934066053,7.215239978730097,12.211060187041213,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14050,1.3862943611198906,8.517193191416238,7.835974581721566,13.506264307596652,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14051,1.6094379124341003,9.121071904218,8.0925452638913,12.7868906411162,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14052,1.6094379124341003,8.99342737041261,7.8709295967551425,13.217891715228644,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14053,1.0986122886681098,9.015784277513886,7.501082124259871,12.611537753638338,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14054,1.0986122886681098,9.175024026848615,7.659171367666058,12.834547962729536,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14055,1.3862943611198906,10.621327345686446,7.691656822810547,13.308842944346948,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14056,1.0986122886681098,8.936692688488204,6.887552571664617,12.30591798049989,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14057,1.6094379124341003,8.389359819906353,7.709756864454165,13.732128949025222,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14058,1.3862943611198906,9.13550906135318,7.3395376954076745,12.367340793126296,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14059,1.0986122886681098,8.895081531754167,6.887552571664617,12.834681304952548,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14060,1.3862943611198906,8.199738960630786,7.659171367666058,13.303016877097587,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14061,1.0986122886681098,9.40195197567723,7.644919344958857,13.239435048990167,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14062,1.0986122886681098,7.227662498728654,7.3901814282264295,13.369223455335854,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14063,1.0986122886681098,9.328656598794225,7.408530566894626,12.591335046320818,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14064,1.3862943611198906,8.957510510291613,8.080237416216702,13.478638241321722,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14065,1.3862943611198906,8.597851094433691,7.933796874815411,13.785051350479566,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
14066,1.3862943611198906,8.976641306722456,7.3777589082278725,12.542544882151386,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14067,1.3862943611198906,8.379768515504566,7.489970898834801,12.468436909997665,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14068,1.0986122886681098,9.619133270177022,7.630461261783627,12.591335046320818,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14069,1.3862943611198906,10.626047893664422,7.222566018822171,12.450977688625896,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
14070,1.6094379124341003,9.537699784080726,8.732304571033183,15.009433026436708,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
14071,1.0986122886681098,10.681894577046897,7.31986492980897,13.017002861746503,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14072,1.0986122886681098,9.200087995511831,7.154615356913663,12.815838217151068,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14073,1.3862943611198906,9.310728546007452,7.687080155783135,13.62918097977278,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14074,0.6931471805599453,9.324561516066206,7.272398392570047,12.551433829568632,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14075,1.0986122886681098,9.693692018741418,7.365180126021013,12.721885810807203,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14076,0.6931471805599453,8.656955133791396,7.365180126021013,13.232114241363448,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14077,1.3862943611198906,9.048409504829962,7.455876687491824,12.506177237980511,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14078,0.6931471805599453,9.51044496442652,6.551080335043404,11.931635799828413,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14079,1.3862943611198906,9.814383077453307,7.615791072035833,13.108264453024827,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14080,1.3862943611198906,9.242807562113684,7.824046010856292,13.514405465180353,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14081,1.0986122886681098,7.703459047867175,7.865187954187467,13.579535027834686,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
14082,0.6931471805599453,8.340694647925071,6.813444599510896,12.524526376648708,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14083,1.791759469228055,8.776475789346321,8.177515823846075,14.22097566607244,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14084,1.0986122886681098,8.130059039992796,7.038783541388542,12.957488734214095,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14085,0.6931471805599453,8.164225652265827,6.907755278982137,13.480037821676145,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
14086,1.3862943611198906,8.981304494957135,8.009695357742922,13.304684934198283,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14087,0.6931471805599453,9.071078304642676,7.6544432264701125,13.594863886848652,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
14088,1.0986122886681098,9.071078304642676,6.813444599510896,12.013700752882718,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14089,1.3862943611198906,8.517193191416238,7.6255950721324535,13.527828485512494,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14090,0.6931471805599453,9.257319373170178,6.993932975223189,12.911642346088676,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14091,1.0986122886681098,9.420439209769585,7.649692623711514,13.165231277631504,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14092,1.0986122886681098,8.989444293202451,6.907755278982137,12.524526376648708,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14093,1.6094379124341003,10.97090152903382,8.391629968440892,13.304684934198283,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14094,1.0986122886681098,9.230142999272362,7.495541943884256,13.00019574343012,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14095,0.6931471805599453,8.951051374025619,6.824373670043086,12.345617172968069,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14096,1.0986122886681098,8.890823576004383,7.251344983372214,12.52434454193596,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14097,1.0986122886681098,10.78053837107268,7.528331766707247,12.917022906604787,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14098,1.3862943611198906,9.035986984831405,7.649692623711514,13.056223574899784,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14099,0.6931471805599453,8.381373468273702,6.937314081223682,13.017002861746503,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14100,0.6931471805599453,9.104646467417119,6.84587987526405,12.301155526776865,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14101,0.6931471805599453,8.698681067461614,7.200424892944957,12.524526376648708,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14102,0.6931471805599453,8.699514748210191,6.745236349484363,12.345617172968069,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14103,1.0986122886681098,8.389359819906353,7.6638772587034705,13.422467969854667,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14104,1.3862943611198906,8.824089482791823,7.795646536334594,12.931081799238862,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14105,1.6094379124341003,10.571316925111784,7.736307096548285,13.415032991367148,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14106,1.0986122886681098,9.210840247017833,7.114769448366463,12.948009990259552,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14107,1.0986122886681098,10.21533770979373,7.047517221357296,12.788288265382837,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14108,1.0986122886681098,8.1886891244442,7.659171367666058,13.42984807715229,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14109,0.6931471805599453,8.131530710604252,6.887552571664617,12.84792653170257,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14110,1.0986122886681098,12.301282820334166,7.6638772587034705,13.151922179645874,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14111,0.6931471805599453,8.476371196895983,6.956545443151569,12.691580461311874,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14112,1.0986122886681098,8.831711917821577,7.506591780070841,13.681979165339751,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14113,1.0986122886681098,8.656955133791396,7.700747794511798,12.962194625251508,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14114,1.6094379124341003,9.173572647783969,7.820037989458753,13.674522864663297,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14115,1.3862943611198906,10.093694603604073,8.32845106681936,13.396200043034057,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14116,0.6931471805599453,8.035926369891792,7.098375638590786,12.810388612383504,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14118,1.3862943611198906,9.07680897935166,7.6255950721324535,12.611537753638338,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14119,1.0986122886681098,8.101677747454572,7.630461261783627,13.604789526648622,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14120,1.3862943611198906,8.881836305004146,7.352441100243583,13.038981768465277,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14122,1.0986122886681098,9.210340371976184,7.286191714702382,12.468436909997665,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14123,1.3862943611198906,8.826587830773668,8.016317898503415,13.231872276608467,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14124,1.3862943611198906,8.006367567650246,6.887552571664617,12.594730635321957,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14125,1.3862943611198906,8.888066854754783,7.27931883541462,12.834681304952548,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14126,1.0986122886681098,9.788805952452513,8.080237416216702,14.56219850545225,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14127,0.6931471805599453,6.927557906278317,7.326465613840322,12.635579748118577,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14128,1.3862943611198906,8.85366542803745,7.251344983372214,12.323855681186558,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14129,1.0986122886681098,9.487972108574462,7.237059026124737,12.577636201962656,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14130,1.3862943611198906,8.517193191416238,7.709756864454165,13.444446876573442,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14131,1.3862943611198906,9.445649620189263,7.6544432264701125,13.623138665316818,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14132,1.0986122886681098,9.347664562839402,7.727535110475448,13.37700559577791,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
